"","Year","Block","Wind.Exposure","Genotype","plant_ID","Dead","Height","all.shoot.count","all.shoot.avg.length","leaf_trichome.density","leaf_WC","SLA","leaf_area.mm2","leaf_C_N","leaf_C.mg","leaf_N.mg","leaf_C.perc","leaf_N.perc","trait.PC1","trait.PC2","root_N.perc","root_N.mg","root_C.perc","root_C.mg","root_CN"
"269",2013,"4","Exposed","T","4ET9",0,14,5,0.642857142857143,NA,1.81420765027322,167786.885245902,6.141,28.5742574257426,2.886,0.101,48.95,1.71,-1.09560813817514,-1.88006977809077,1.4593,0.057,45.3438,1.772,31.0877192982456
"270",2013,"4","Exposed","G","4EG10",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000194679969187533,0.000186444824321758,NA,NA,NA,NA,NA
"271",2013,"4","Unexposed","F","4UF1",0,29,9,1.38095238095238,NA,1.37154150197628,98142.2924901186,2.483,56,2.856,0.051,48.37,0.87,2.30740786585802,0.587343650361877,1.1574,0.0731,44.7514,2.8283,38.6908344733242
"272",2013,"4","Unexposed","W","4UW2",0,42,10,0.976190476190476,NA,1.61802575107296,93690.9871244635,2.183,35.0266666666667,2.627,0.075,48.45,1.38,2.61752551878919,-1.26025228828998,0.946,0.0398,44.9453,1.8904,47.4974874371859
"273",2013,"4","Unexposed","L","4UL3",0,11.5,6,1.28571428571429,NA,1.27777777777778,91472.2222222222,3.293,50.0754716981132,2.654,0.053,48.88,0.97,1.275864076824,1.22977964598837,0.5922,0.0235,46.5471,1.8479,78.6340425531915
"274",2013,"4","Unexposed","J","4UJ4",0,3,2,0.19047619047619,NA,2.95348837209302,162093.023255814,0.697,NA,NA,NA,NA,NA,-3.49699734816711,-1.81252368995308,NA,NA,NA,NA,NA
"275",2013,"4","Unexposed","I","4UI5",0,29,9,0.714285714285714,NA,NA,NA,0.775,42.7164179104478,2.862,0.067,49.7,1.16,1.24889705071789,-0.734162348854569,0.9921,0.0289,46.3529,1.3507,46.7370242214533
"276",2013,"4","Unexposed","X","4UX6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000194679969187533,0.000186444824321758,NA,NA,NA,NA,NA
"277",2013,"4","Unexposed","U","4UU7",0,3,1,0.142857142857143,NA,3.05797101449275,260144.927536232,1.795,NA,NA,NA,NA,NA,-5.49934840134674,-4.2722647187735,1.3933,0.0426,45.4996,1.3923,32.6830985915493
"278",2013,"4","Unexposed","T","4UT8",0,9,3,0.904761904761905,NA,1.60869565217391,121195.652173913,2.23,54.0425531914894,2.54,0.047,46.15,0.85,-0.468298742922738,0.935119468832211,0.7109,0.0179,44.0823,1.1131,62.1843575418994
"279",2013,"4","Unexposed","S","4US9",0,6,2,0.30952380952381,NA,2.37209302325581,175465.11627907,1.509,72.4666666666667,2.174,0.03,46.03,0.63,-3.04494966102763,0.392779019918781,0.894,0.0118,44.6928,0.5877,49.8050847457627
"280",2013,"4","Unexposed","G","4UG10",0,7.5,1,0.30952380952381,NA,NA,NA,3.528,NA,NA,NA,NA,NA,-1.66702528948208,0.539297641216036,1.0624,0.0355,45.7049,1.5252,42.9633802816901
"281",2013,"5","Exposed","W","5EW1",0,14,5,0.761904761904762,NA,1.48888888888889,88022.2222222222,3.961,36.9452054794521,2.697,0.073,49.95,1.35,0.728202048974919,0.379276012445388,NA,NA,NA,NA,NA
"282",2013,"5","Exposed","F","5EF2",0,10.5,3,0.166666666666667,NA,1.55813953488372,129651.162790698,1.115,NA,NA,NA,NA,NA,-1.05503446053407,0.752614903258856,1.3334,0.0156,40.3911,0.4722,30.2692307692308
"283",2013,"5","Exposed","L","5EL3",0,6,2,0.404761904761905,NA,1.56756756756757,102297.297297297,1.514,NA,NA,NA,NA,NA,-0.747792925950848,1.56118872328933,NA,NA,NA,NA,NA
"284",2013,"5","Exposed","U","5EU4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000194679969187533,0.000186444824321758,NA,NA,NA,NA,NA
"285",2013,"5","Exposed","X","5EX5",0,5,1,0.261904761904762,NA,1.89795918367347,110775.510204082,2.714,33.1666666666667,2.587,0.078,46.63,1.4,-1.45742513095871,-0.0841430937661466,1.2548,0.0357,44.6784,1.2707,35.593837535014
"286",2013,"5","Exposed","J","5EJ6",0,12.5,1,0.571428571428571,NA,1.74418604651163,94046.511627907,2.022,41.5694444444444,2.993,0.072,50.31,1.21,-0.474770765773296,0.615500069002627,1.2753,0.0336,44.485,1.1726,34.8988095238095
"287",2013,"5","Exposed","S","5ES7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000194679969187533,0.000186444824321758,NA,NA,NA,NA,NA
"288",2013,"5","Exposed","T","5ET8",0,11,2,0.666666666666667,NA,1.63513513513514,105540.540540541,3.124,NA,NA,NA,NA,NA,-0.448152829801885,1.04655674395067,1.3097,0.0382,45.7103,1.3315,34.8560209424084
"289",2013,"5","Exposed","I","5EI9",0,4.5,1,0.214285714285714,NA,1.53164556962025,125822.784810127,0.994,NA,NA,NA,NA,NA,-1.48783356187859,1.28368792376996,NA,NA,NA,NA,NA
"290",2013,"5","Exposed","G","5EG10",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000194679969187533,0.000186444824321758,NA,NA,NA,NA,NA
"291",2013,"5","Unexposed","W","5UW1",0,36,9,0.666666666666667,NA,1.54752851711027,107262.357414449,2.821,43.134328358209,2.89,0.067,49.26,1.14,1.76271229589032,-0.539941120067573,0.7277,0.0342,47.0841,2.2134,64.719298245614
"292",2013,"5","Unexposed","F","5UF2",0,28,10,0.595238095238095,NA,1.61261261261261,93783.7837837838,1.041,47.5081967213115,2.898,0.061,48.17,1.02,1.67327567947963,0.00900180736330477,0.757,0.0513,46.1235,3.1267,60.9493177387914
"293",2013,"5","Unexposed","U","5UU3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000194679969187533,0.000186444824321758,NA,NA,NA,NA,NA
"294",2013,"5","Unexposed","J","5UJ4",0,10,2,0.357142857142857,NA,1.94605809128631,144398.340248963,3.48,58.9574468085106,2.771,0.047,47.24,0.8,-1.78498406485531,0.59529167042641,1.1624,0.0276,45.1407,1.0703,38.7789855072464
"295",2013,"5","Unexposed","X","5UX5",0,33.5,5,0.404761904761905,NA,2.02114803625378,94592.1450151057,3.131,30.9493670886076,2.445,0.079,46.39,1.51,0.647844255992056,-1.27942095837704,1.1312,0.0371,43.9533,1.4421,38.8706199460916
"296",2013,"5","Unexposed","L","5UL6",0,25,9,0.523809523809524,NA,1.3021582733813,91007.1942446043,1.265,82.2647058823529,2.797,0.034,47.85,0.58,1.5556002892588,2.79630510340788,0.8194,0.0525,44.0227,2.8183,53.6819047619048
"297",2013,"5","Unexposed","S","5US7",0,29,3,0.0952380952380952,NA,2.1578947368421,141052.631578947,0.804,NA,NA,NA,NA,NA,-1.1122838036708,-1.14913427421564,1.1952,0.0234,44.7021,0.8766,37.4615384615385
"298",2013,"5","Unexposed","T","5UT8",0,22,7,0.428571428571429,NA,1.99212598425197,106929.133858268,2.716,86.1935483870968,2.672,0.031,48.09,0.55,0.0450529452538786,2.02933461876873,1.0865,0.0574,44.2546,2.3384,40.7386759581882
"299",2013,"5","Unexposed","I","5UI9",0,3,3,0.285714285714286,NA,2.66666666666667,183000,0.549,NA,NA,NA,NA,NA,-3.34342412223498,-2.02545682925556,NA,NA,NA,NA,NA
"300",2013,"5","Unexposed","G","5UG10",0,8.5,2,0.428571428571429,NA,1.41758241758242,105824.175824176,1.926,52,2.808,0.054,49.97,0.96,-0.530073469801442,1.60820464597849,NA,NA,NA,NA,NA
"301",2013,"6","Exposed","W","6EW1",0,15.5,6,0.928571428571429,NA,1.33201581027668,99446.6403162055,2.516,33.5844155844156,2.586,0.077,47.62,1.42,1.0413245722572,0.0397688165273516,NA,NA,NA,NA,NA
"302",2013,"6","Exposed","F","6EF2",0,7,2,0.523809523809524,NA,1.67326732673267,92871.2871287129,0.938,NA,NA,NA,NA,NA,-0.553467369837813,1.53105367548979,NA,NA,NA,NA,NA
"303",2013,"6","Exposed","L","6EL3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000194679969187533,0.000186444824321758,NA,NA,NA,NA,NA
"304",2013,"6","Exposed","J","6EJ4",0,3.5,2,0.30952380952381,NA,1.78350515463918,112577.319587629,1.092,NA,NA,NA,NA,NA,-1.330382059977,1.12386195521773,NA,NA,NA,NA,NA
"305",2013,"6","Exposed","U","6EU5",0,5,1,0.19047619047619,NA,1.68518518518519,109814.814814815,1.186,NA,NA,NA,NA,NA,-1.36202399227039,1.43406899823282,NA,NA,NA,NA,NA
"306",2013,"6","Exposed","X","6EX6",0,8.5,1,0.404761904761905,NA,2.64035087719298,166754.385964912,3.802,25.1,2.51,0.1,49.17,1.97,-2.9267874602022,-2.73414719463654,NA,NA,NA,NA,NA
"307",2013,"6","Exposed","T","6ET7",0,9.5,3,0.547619047619048,NA,1.91044776119403,146567.164179104,3.928,NA,NA,NA,NA,NA,-1.45053959068396,-0.357472392167391,1.8341,0.0694,43.3714,1.6407,23.6412103746398
"308",2013,"6","Exposed","S","6ES8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000194679969187533,0.000186444824321758,NA,NA,NA,NA,NA
"309",2013,"6","Exposed","I","6EI9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000194679969187533,0.000186444824321758,NA,NA,NA,NA,NA
"310",2013,"6","Exposed","G","6EG10",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000194679969187533,0.000186444824321758,NA,NA,NA,NA,NA
"311",2013,"6","Unexposed","F","6UF1",0,5,3,0.214285714285714,NA,2.23529411764706,132745.098039216,1.354,NA,NA,NA,NA,NA,-1.99916256149108,-0.169045309466353,1.442,0.034,37.1708,0.8769,25.7911764705882
"312",2013,"6","Unexposed","W","6UW2",0,31.5,4,0.404761904761905,NA,1.62857142857143,101085.714285714,1.769,39.6712328767123,2.896,0.073,49.57,1.25,0.657886618019656,-0.145119877577851,1.1409,0.0274,39.0271,0.9382,34.2408759124088
"313",2013,"6","Unexposed","U","6UU3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000194679969187533,0.000186444824321758,NA,NA,NA,NA,NA
"314",2013,"6","Unexposed","J","6UJ4",0,8,5,0.833333333333333,NA,1.7972027972028,103356.643356643,1.478,46.2,2.541,0.055,48.47,1.04,-0.102964897846357,0.366315463060891,0.9332,0.0329,42.6721,1.5025,45.6686930091185
"315",2013,"6","Unexposed","L","6UL5",0,8,4,0.880952380952381,NA,1.23021582733813,71834.5323741007,1.997,44.8571428571429,2.512,0.056,47.73,1.06,0.935111021089311,1.70783526712455,0.7176,0.0385,45.2625,2.4283,63.0727272727273
"316",2013,"6","Unexposed","T","6UT6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000194679969187533,0.000186444824321758,NA,NA,NA,NA,NA
"317",2013,"6","Unexposed","X","6UX7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000194679969187533,0.000186444824321758,NA,NA,NA,NA,NA
"318",2013,"6","Unexposed","S","6US8",0,8,2,0.333333333333333,NA,1.72727272727273,166590.909090909,0.733,NA,NA,NA,NA,NA,-1.99879340279455,-0.310546866692878,1.2339,0.0191,40.1057,0.6192,32.4188481675393
"319",2013,"6","Unexposed","I","6UI9",0,11,1,0.452380952380952,NA,1.51396648044693,138100.558659218,2.472,39.8428571428571,2.789,0.07,50.28,1.27,-1.18193643551348,0.206617061033893,1.2658,0.0473,40.6319,1.5168,32.0676532769556
"320",2013,"6","Unexposed","G","6UG10",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000194679969187533,0.000186444824321758,NA,NA,NA,NA,NA
"321",2013,"7","Exposed","W","7EW1",0,9,6,0.952380952380952,NA,1.16346153846154,79543.2692307692,3.309,41.9836065573771,2.561,0.061,48.39,1.15,1.27611669183251,1.29063780116358,2.1798,0.0184,36.7896,0.3109,16.8967391304348
"322",2013,"7","Exposed","F","7EF2",0,9,2,0.357142857142857,NA,1.94117647058824,121764.705882353,0.828,NA,NA,NA,NA,NA,-1.37307184475891,0.412696711509063,NA,NA,NA,NA,NA
"323",2013,"7","Exposed","U","7EU3",0,19.5,7,1.95238095238095,NA,1.66949152542373,116949.152542373,2.76,40.4666666666667,2.428,0.06,47.18,1.16,1.46991442049302,-0.877310908182173,0.1884,0.0075,44.6442,1.7831,237.746666666667
"324",2013,"7","Exposed","L","7EL4",0,14,8,0.80952380952381,NA,1.43816254416961,74416.9611307421,2.106,71.7948717948718,2.8,0.039,48.71,0.67,1.3626714316621,2.51769136476728,0.1657,0.0051,41.6215,1.279,250.78431372549
"325",2013,"7","Exposed","J","7EJ5",0,2,2,0.119047619047619,NA,2.80952380952381,187380.952380952,1.574,NA,NA,NA,NA,NA,-3.89109920808713,-2.13815051501247,1.4753,0.022,42.3815,0.6328,28.7636363636364
"326",2013,"7","Exposed","S","7ES6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000194679969187533,0.000186444824321758,NA,NA,NA,NA,NA
"327",2013,"7","Exposed","T","7ET7",0,7.5,2,0.285714285714286,NA,1.94573643410853,118914.728682171,1.534,NA,NA,NA,NA,NA,-1.44986572100758,0.571551414771246,0.1059,0.006,47.5228,2.7007,450.116666666667
"328",2013,"7","Exposed","X","7EX8",0,15.5,6,0.523809523809524,NA,1.60089686098655,100358.744394619,2.238,45.3888888888889,2.451,0.054,45.79,1.02,0.384775894465908,0.479726900517427,0.3357,0.0152,43.7503,1.9745,129.901315789474
"329",2013,"7","Exposed","I","7EI9",0,5,4,0.238095238095238,NA,1.33333333333333,109666.666666667,0.329,NA,NA,NA,NA,NA,-0.511057076863671,1.6819139725825,1.1935,0.0304,45.729,1.1652,38.3289473684211
"330",2013,"7","Exposed","G","7EG10",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000194679969187533,0.000186444824321758,NA,NA,NA,NA,NA
"331",2013,"7","Unexposed","W","7UW1",0,37,12,0.952380952380952,NA,2.06122448979592,118367.346938776,1.74,35.9285714285714,2.515,0.07,47.41,1.32,1.78631782366729,-2.28765258353947,0.7748,0.0368,45.6721,2.169,58.9402173913044
"332",2013,"7","Unexposed","F","7UF2",0,20.5,6,0.380952380952381,NA,1.64150943396226,102452.830188679,0.543,NA,NA,NA,NA,NA,0.392558112806238,0.516068396997048,1.2815,0.0212,46.6582,0.7722,36.4245283018868
"333",2013,"7","Unexposed","J","7UJ3",0,39,5,0.761904761904762,NA,1.91479820627803,109103.139013453,2.433,73.921052631579,2.809,0.038,47.51,0.64,0.822127853707142,0.956577846460051,0.4567,0.0196,46.741,2.0089,102.494897959184
"334",2013,"7","Unexposed","S","7US4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000194679969187533,0.000186444824321758,NA,NA,NA,NA,NA
"335",2013,"7","Unexposed","L","7UL5",0,10.5,4,0.761904761904762,NA,1.26700251889169,106448.362720403,4.226,72.8285714285714,2.549,0.035,47.45,0.65,0.167923801100205,2.7427592983658,0.9837,0.0202,47.12,0.966,47.8217821782178
"336",2013,"7","Unexposed","U","7UU6",0,9.5,4,0.571428571428571,NA,1.58215962441315,104788.732394366,2.232,77.53125,2.481,0.032,45.72,0.58,-0.334894560963176,2.68131946001385,0.9213,0.0166,46.4815,0.8381,50.4879518072289
"337",2013,"7","Unexposed","T","7UT7",0,13,2,0.595238095238095,NA,1.48717948717949,95589.7435897436,3.728,49.08,2.454,0.05,47.69,0.97,-0.0824650473569658,1.31881799818088,1.1792,0.0217,47.6176,0.8762,40.3778801843318
"338",2013,"7","Unexposed","X","7UX8",0,10,1,0.476190476190476,NA,1.67716535433071,117204.724409449,2.977,52.4782608695652,2.414,0.046,45.91,0.88,-1.05115617525433,1.09077050671258,1.396,0.0214,44.2375,0.6795,31.7523364485981
"339",2013,"7","Unexposed","I","7UI9",0,11.5,5,0.19047619047619,NA,2.25,178250,0.713,NA,NA,NA,NA,NA,-2.2395601064638,-1.73997747920546,0.9375,0.024,47.654,1.2209,50.8708333333333
"340",2013,"7","Unexposed","G","7UG10",0,17,3,0.285714285714286,NA,2.75,146500,0.586,NA,NA,NA,NA,NA,-2.18179145756973,-1.8116454069694,NA,NA,NA,NA,NA
"341",2013,"8","Exposed","F","8EF1",0,14,2,0.214285714285714,NA,2.10526315789474,121421.052631579,2.307,NA,NA,NA,NA,NA,-1.42841380320108,0.0423116093412819,0.748,0.0229,39.0458,1.1929,52.0917030567686
"342",2013,"8","Exposed","W","8EW2",0,14.5,6,0.404761904761905,NA,1.43243243243243,103209.459459459,3.055,52.5957446808511,2.472,0.047,45.78,0.86,0.338887818850857,1.18428845625924,0.7317,0.0258,42.7914,1.5071,58.4147286821705
"343",2013,"8","Exposed","J","8EJ3",0,6,2,0.0952380952380952,NA,1.80821917808219,94794.5205479452,1.384,NA,NA,NA,NA,NA,-1.10585530694271,1.53238736651105,0.9143,0.0318,45.1298,1.5705,49.3867924528302
"344",2013,"8","Exposed","S","8ES4",0,11,2,0.142857142857143,NA,3.16666666666667,210000,0.252,NA,NA,NA,NA,NA,-4.23645626061293,-3.6136063475043,0.7711,0.0234,43.5214,1.3231,56.542735042735
"345",2013,"8","Exposed","T","8ET5",0,6.5,4,0.523809523809524,NA,1.95081967213115,134836.06557377,3.29,47.2181818181818,2.597,0.055,46.95,1,-1.28589054103738,-0.0886573704682998,0.8479,0.0431,46.033,2.3403,54.2993039443155
"346",2013,"8","Exposed","U","8EU6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000194679969187533,0.000186444824321758,NA,NA,NA,NA,NA
"347",2013,"8","Exposed","L","8EL7",0,14,5,0.5,NA,NA,NA,2.47,53.2826086956522,2.451,0.046,47.15,0.89,-0.297898087118146,0.63597886281166,1.1213,0.0241,45.5699,0.9798,40.655601659751
"348",2013,"8","Exposed","I","8EI8",0,7,4,0.404761904761905,NA,1.80898876404494,126741.573033708,1.128,38.3571428571429,2.685,0.07,47.71,1.25,-1.02847161340933,-0.252141030398052,0.7343,0.0247,42.4063,1.4253,57.7044534412955
"349",2013,"8","Exposed","X","8EX9",0,4.5,1,0.214285714285714,NA,1.59668508287293,131602.209944751,2.382,NA,NA,NA,NA,NA,-1.65455196925235,1.04148931031018,1.0201,0.0238,41.9692,0.98,41.1764705882353
"350",2013,"8","Exposed","G","8EG10",0,11,3,0.238095238095238,NA,1.32558139534884,85780.73089701,2.582,66.7142857142857,2.802,0.042,47.7,0.72,-0.0299972329454055,2.87848440567182,0.7208,0.0247,40.4025,1.3838,56.0242914979757
"351",2013,"8","Unexposed","W","8UW1",0,38,4,0.333333333333333,NA,1.76892430278884,100338.645418327,5.037,50.2745098039216,2.564,0.051,49.03,0.97,0.70434802635931,0.148396406107012,1.3376,0.0294,44.5232,0.9795,33.3163265306122
"352",2013,"8","Unexposed","J","8UJ2",0,21,8,0.357142857142857,NA,1.8169014084507,123098.591549296,0.874,NA,NA,NA,NA,NA,0.160111126843903,-0.451043663955664,NA,NA,NA,NA,NA
"353",2013,"8","Unexposed","F","8UF3",0,27,1,0.19047619047619,NA,1.92035398230089,85929.203539823,0.971,NA,NA,NA,NA,NA,-0.225359309735701,0.785903050496809,2.1207,0.0197,39.6306,0.3678,18.6700507614213
"354",2013,"8","Unexposed","L","8UL4",0,30,13,0.571428571428571,NA,1.51748251748252,76258.7412587413,2.181,54.7,2.735,0.05,47.61,0.87,2.57296963282359,0.580931591725741,0.0874,0.0043,47.1168,2.3299,541.837209302326
"355",2013,"8","Unexposed","T","8UT5",0,37,11,0.880952380952381,NA,1.66666666666667,124466.666666667,1.867,36.8714285714286,2.581,0.07,46.92,1.28,1.86894789141147,-1.64215770272471,0.7216,0.0266,45.7895,1.6905,63.5526315789474
"356",2013,"8","Unexposed","G","8UG6",0,27.5,6,0.642857142857143,NA,1.28637413394919,82771.3625866051,3.584,46.7272727272727,2.57,0.055,48.7,1.05,1.6214183819287,0.949529037440405,NA,NA,NA,NA,NA
"357",2013,"8","Unexposed","U","8UU7",0,19.5,5,0.357142857142857,NA,1.45901639344262,109262.295081967,1.333,52.5957446808511,2.472,0.047,47.48,0.91,0.22884000508683,1.00846750971342,1.2712,0.028,46.3092,1.0193,36.4035714285714
"358",2013,"8","Unexposed","S","8US8",0,12,1,0.571428571428571,NA,1.51612903225806,134645.161290323,2.087,56.3695652173913,2.593,0.046,45.28,0.8,-1.05808182128446,1.188485134546,0.5839,0.0265,40.7718,1.8523,69.8981132075472
"359",2013,"8","Unexposed","I","8UI9",0,11,1,0.5,NA,1.53424657534247,127876.712328767,1.867,40.1805555555556,2.893,0.072,48.69,1.21,-0.983049602082569,0.349131054573136,1.3922,0.0217,41.1449,0.6427,29.6175115207373
"360",2013,"8","Unexposed","X","8UX10",0,6,1,0.285714285714286,NA,2.74045801526718,189007.633587786,2.476,34,2.21,0.065,44.44,1.31,-3.66721972391025,-2.60360919206618,0.1374,0.0055,44.9172,1.8057,328.309090909091
"361",2013,"9","Exposed","W","9EW1",0,10,1,0.476190476190476,NA,1.93103448275862,117862.068965517,3.418,NA,NA,NA,NA,NA,-1.30837085182588,0.515284504377839,0.9571,0.0333,46.6917,1.6267,48.8498498498498
"362",2013,"9","Exposed","J","9EJ2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000194679969187533,0.000186444824321758,NA,NA,NA,NA,NA
"363",2013,"9","Exposed","F","9EF3",0,8.5,1,0.0238095238095238,NA,2.69565217391304,178695.652173913,0.822,NA,NA,NA,NA,NA,-3.56691744977288,-1.86910510351397,0.917,0.0164,47.5551,0.8493,51.7865853658537
"364",2013,"9","Exposed","L","9EL4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000194679969187533,0.000186444824321758,NA,NA,NA,NA,NA
"365",2013,"9","Exposed","G","9EG5",0,1.5,2,0.0476190476190476,NA,1.68292682926829,144634.146341463,0.593,NA,NA,NA,NA,NA,-2.08035701056689,0.700806526686306,1.1034,0.0111,40.8189,0.4098,36.9189189189189
"366",2013,"9","Exposed","T","9ET6",0,4,2,0.285714285714286,NA,2,127090.909090909,1.398,NA,NA,NA,NA,NA,-1.80004158408289,0.426098686876724,0.9931,0.0544,45.557,2.497,45.9007352941176
"367",2013,"9","Exposed","I","9EI7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000194679969187533,0.000186444824321758,NA,NA,NA,NA,NA
"368",2013,"9","Exposed","X","9EX8",0,2.5,2,0.238095238095238,NA,1.890625,105312.5,1.348,NA,NA,NA,NA,NA,-1.41267515127213,1.21397688121068,1.4228,0.0653,46.0506,2.1151,32.3905053598775
"369",2013,"9","Exposed","S","9ES9",0,4,1,0.19047619047619,NA,1.51700680272109,135034.013605442,1.985,NA,NA,NA,NA,NA,-1.67396690670474,1.11129398708384,1.3571,0.0234,47.9974,0.827,35.3418803418803
"370",2013,"9","Exposed","U","9EU10",0,5.5,1,0.261904761904762,NA,1.85714285714286,126359.447004608,2.742,50.64,2.532,0.05,46.71,0.92,-1.75041142971728,0.759050647350586,1.2829,0.0515,28.5413,1.1465,22.2621359223301
"371",2013,"9","Unexposed","J","9UJ1",0,30,10,0.571428571428571,NA,1.62626262626263,100959.595959596,1.999,35.6753246753247,2.747,0.077,46.67,1.3,1.64823634736954,-0.88865967291027,1.0754,0.0209,45.3022,0.8789,42.0526315789474
"372",2013,"9","Unexposed","W","9UW2",0,41.5,6,0.904761904761905,NA,1.13450292397661,87690.0584795322,2.999,39.7777777777778,2.864,0.072,49.88,1.26,2.51942986953293,0.204704626410663,NA,NA,NA,NA,NA
"373",2013,"9","Unexposed","F","9UF3",0,29,8,0.547619047619048,NA,2,119666.666666667,1.077,NA,NA,NA,NA,NA,0.533121169710938,-1.06208459070028,0.7025,0.0267,47.0332,1.7896,67.0262172284644
"374",2013,"9","Unexposed","L","9UL4",0,35,7,0.571428571428571,NA,1.27777777777778,86527.7777777778,3.115,51.54,2.577,0.05,48.18,0.93,1.95699188526566,0.930810447531711,1.1464,0.0212,45.8844,0.8479,39.9952830188679
"375",2013,"9","Unexposed","G","9UG5",0,16,3,0.261904761904762,NA,1.72727272727273,121717.171717172,1.205,NA,NA,NA,NA,NA,-0.773635214240559,0.421344049534892,1.1204,0.0314,41.3518,1.1599,36.9394904458599
"376",2013,"9","Unexposed","T","9UT6",0,36,8,0.428571428571429,NA,NA,103643.724696356,2.56,30.6086956521739,2.816,0.092,47,1.54,1.33860574924738,-1.37168197416972,0.6393,0.0274,46.6472,2.0016,73.0510948905109
"377",2013,"9","Unexposed","S","9US7",0,33.5,16,0.976190476190476,NA,1.92035398230089,125221.238938053,1.415,NA,NA,NA,NA,NA,2.26074568816701,-2.19774109325216,1.277,0.0322,41.8644,1.0546,32.7515527950311
"378",2013,"9","Unexposed","X","9UX8",0,35,10,1.0952380952381,NA,1.2192513368984,85427.807486631,3.195,37.3823529411765,2.542,0.068,48.16,1.28,2.95653112234829,-0.245268540800438,NA,NA,NA,NA,NA
"379",2013,"9","Unexposed","I","9UI9",0,39,9,0.80952380952381,NA,1.5,107631.578947368,0.818,NA,NA,NA,NA,NA,2.04463143541604,-0.618316104754415,0.1175,0.0046,46.4347,1.7989,391.065217391304
"380",2013,"9","Unexposed","U","9UU10",0,35,9,1.0952380952381,NA,1.30607966457023,80838.5744234801,3.856,43.4426229508197,2.65,0.061,48.94,1.13,2.77387391263976,0.149367977552916,1.2228,0.0299,47.1979,1.1549,38.6254180602007
"381",2013,"10","Exposed","J","10EJ1",0,3,1,0.142857142857143,NA,1.87128712871287,127623.762376238,1.289,NA,NA,NA,NA,NA,-1.98602941241778,0.81330321212596,0.2991,0.0136,12.285,0.5592,41.1176470588235
"382",2013,"10","Exposed","W","10EW2",0,10.5,1,0.476190476190476,NA,1.40458015267176,89370.2290076336,4.683,45.8571428571429,2.568,0.056,48.98,1.07,-0.222175242332495,1.53969770119917,0.9983,0.0421,48.837,2.0585,48.895486935867
"383",2013,"10","Exposed","F","10EF3",0,5,2,0.380952380952381,NA,2.77777777777778,155777.777777778,0.701,NA,NA,NA,NA,NA,-2.97097721539837,-1.56276613502392,NA,NA,NA,NA,NA
"384",2013,"10","Exposed","G","10EG4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000194679969187533,0.000186444824321758,NA,NA,NA,NA,NA
"385",2013,"10","Exposed","T","10ET5",0,8,1,0.30952380952381,NA,2.33333333333333,166000,0.498,NA,NA,NA,NA,NA,-2.77410846478153,-1.12422534926572,0.7537,0.051,27.9983,1.896,37.1764705882353
"386",2013,"10","Exposed","I","10EI6",0,5,4,0.333333333333333,NA,1.53731343283582,131343.28358209,0.88,NA,NA,NA,NA,NA,-1.02061307161815,0.786847895526886,1.0071,0.0217,50.3656,1.0874,50.110599078341
"387",2013,"10","Exposed","L","10EL7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000194679969187533,0.000186444824321758,NA,NA,NA,NA,NA
"388",2013,"10","Exposed","S","10ES8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000194679969187533,0.000186444824321758,NA,NA,NA,NA,NA
"389",2013,"10","Exposed","U","10EU9",0,4,3,0.357142857142857,NA,1.45398773006135,96625.7668711657,1.575,NA,NA,NA,NA,NA,-0.507333122823678,1.8881052526337,0.9717,0.0582,43.8543,2.6286,45.1649484536082
