"","10EF3","10EI6","10EJ1","10ET5","10EU9","10EW2","10EX10","10UF3","10UG4","10UI6","10UJ1","10UL7","10US8","10UT5","10UU9","10UX10","1EF2","1EG10","1EI1","1EJ7","1EL4","1ET5","1EU9","1EX6","1UF2","1UG10","1UI3","1UI4","1UJ9","1UM1","1US7","1UT5","1UX6","2EI3","2EJ9","2ES7","2ET5","2EU8","2UG10","2UL4","2UT8","2UU7","2UX5","3EF2","3EJ8","3EU5","3EX6","3E","3UG10","3UL3","3UL4","3UT9","3UU6","3UW1","4EF2","4EI5","4EL3","4ET9","4EU8","4EW1","4EX7","4UF1","4UG10","4UI5","4UL3","4US9","4UT8","4UU7","4UW2","5EF2","5EJ6","5EM1","5ET8","5EX5","5UF2","5UJ4","5UL6","5US7","5UW1","6EJ4","6ET7","6UF1","6UI9","6UL5","6US8","6UW2","7EI9","7EJ5","7EL4","7ET7","7EU3","7EW1","7EX8","7UF2","7UG10","7UI9","7UJ3","7UL5","7UT7","7UU6","7UW1","8EF1","8EI8","8EJ3","8EL7","8ES4","8EW2","8EX9","8UF3","8UI9","8US8","8UT5","8UU7","8UW1","8UX10","9EF3","9EG5","9ES9","9EU10","9EW1","9EX8","9UF3","9UG5","9UI9","9UJ1","9UL4","9US7","9UT6","9UU10","9UW2","9UX8"
"OTU_1207",0,0,0,0,0,4.97353096313328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1374",0,0,0,0,0,4.57371917431247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78637391257407,0,0,0,0,0,0,0,0,0,3.76606950699462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_390",0,0,0,0,0,3.10510187997459,0,0,0,0,0,4.46578164055109,0,2.29462074889163,4.19587769711878,0,4.33518682855394,0,0,2.03758958339308,3.94239407702787,3.05298445593173,2.45003292063505,2.46594492559597,4.4996304469214,0,3.02553509210714,5.87349624901109,3.69777914561962,0,6.11463111157146,0,0,0,2.53796502118399,2.99873835143609,3.38321521567151,1.71965570904613,2.93026737880716,3.68036160189526,4.39231742277876,0,0,0,0,0,3.84130225398094,0,4.48235223377922,5.05563230698124,0,0,4.37412430601279,3.16992500144231,0,0,4.39231742277876,0,0,0,0,0,3.06696294935302,0,2.6154645891185,0,0,0,2.19465995919626,0,0,0,0,0,0,0,0,0,0,0,1.64299828164205,0,0,2.18462919421995,0,2.4395643012756,0,3.25873426840017,0,0,3.59092816755755,0,4.9129474543455,0,0,4.31884797146191,0,0,0,0,0,3.05530226595198,0,4.69084091333118,2.54951366471687,2.16099187667231,4.34508914526947,0,3.99073518594831,0,0,2.0512516997237,2.75427319726133,2.62792129042715,0,0,0,0,0,0,4.07664595803119,0,0,0,0,0,0,0,0,0,0
"OTU_548",0,0,0,0,0,3.63306428279956,0,0,0,0,2.30817712462755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68035661560772,0,3.55491887456388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93859945533586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74483383749955,0,0,0,1.34126981718837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18462919421995,0,0,0,0,2.04439411935845,3.93990377965539
"OTU_510",0,0,0,0,0,3.63306428279956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01418161554093,0,0,0,2.18862844012072,0,0,1.91459632461682,0,3.16992500144231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.391296045716,0,0,3.01653172388989,0,0,0,0,0,0,0,0,0,2.36923380966572,3.40306917601819,0,2.88553070370357,1.34126981718837,2.94699456218395,1.75742969672592,0,4.1254347211887,0,1.2505434616506,0,2.16099187667231,0,4.90908389925116,0,0,4.80874681318428,2.86578189572212,0,0,3.85932491235647,0,0,0,0,0,0,0,2.79996068299654,5.00396569344945,0,3.94054894220093,0,0,0,0,0
"OTU_228",0,0,0,0,0,3.63306428279956,0,0,0,2.65973026912313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99729781707688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.281603728459,0,0,0,0,0,0,5.84809141964358,0,0,0,0,4.85464206586659,5.04380520413816,8.80829960144006,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_715",0,0,0,0,0,4.57371917431247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93026737880716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69253452005575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70594736231395,0,0,0,4.46419754590935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28864350317529,0,0,0,0,0,0,0,0,0
"OTU_514",0,0,0,0,0,3.10510187997459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11306266448664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01653172388989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15608307628868,0
"OTU_710",0,0,0,0,0,3.63306428279956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32192809488736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78463484555752,0
"OTU_843",0,0,0,0,0,5.54310535098827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75020609340653,0,0,0,0,0,0,0,0,0,0,0,0,4.7716632149143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94650191859688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_808",0,0,0,0,0,3.63306428279956,0,0,0,0,0,0,0,0,2.57300969795939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94448473902113,0,0,0,0,0,4.5336047609378,0,0,0,0,0,0,0,0,0,1.46983988451743,0,0,0,0,4.01359760340072,0,0,0,0,0,0,0,0,0,0,0,2.29911821197928,5.49044318168935,0,0,0,0,0,0,0,3.25873426840017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42411679318971,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1636",0,0,0,0,0,4.57371917431247,0,0,0,0,2.30817712462755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43566681553971,0,0,0,0,0,0,0,0,0,0,2.70594736231395,1.60643738362987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4797007398546,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99783865871053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75742969672592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08479647341909,0,0,2.31502798588281,0,2.18462919421995,0,3.8264786451085,2.79383723760097,0,2.04439411935845,1.28375600367424
"OTU_387",0,0,0,0,0,4.57371917431247,0,0,0,0,0,0,0,0,0,0,2.53509818432092,0,0,0,0,0,0,0,0,0,2.1926450779424,0,0,0,0,0,5.11916002448379,0,0,0,0,0,0,0,0,0,0,0,0,3.9302655932968,4.18132976471456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66620975975427,0,4.69056767304572,0,6.07407040044905,4.15435010906423,0,0,0,0,5.36245642455694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65227225802487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_658",0,0,0,0,0,3.10510187997459,3.44207045797586,0,3.49267491067311,0,2.30817712462755,0,2.29462074889163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64607401502455,4.20808937286318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57919555750227,2.93859945533586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65973026912313,5.70494915038418,0,0,0,0,0,4.2273172337683,4.56847437793259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_936",0,0,0,0,0,2.26371993449525,0,0,0,0,0,0,0,0,0,0,0,3.15463802354112,0,0,0,0,0,0,0,0,0,0,0,0,2.55533733161188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.048129858726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12664364345093,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_910",0,0,0,0,0,4.01873435067164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1926450779424,0,0,0,3.42708284093944,0,0,0,0,3.72658735892532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47745687525317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_913",0,0,0,0,0,2.26371993449525,0,0,0,2.65973026912313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82355115047563,0,2.74723392962003,0,0,0,0,0,0,0,0,0,0,3.22777200487185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94448473902113,0,0,0,0,0,0,0,0,0,0,2.18462919421995,0,0,0,3.25873426840017,3.0483630215614,1.75501441617639,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7042614290935,0,0,0,2.3643980639004,2.71953222571551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1861",0,0,0,0,0,2.26371993449525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88857871733158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_959",0,0,0,0,0,2.26371993449525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93411206434354,0,0,0,0,0,0,0,0,0,0,0,0,3.64319272917858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_668",0,0,0,0,0,2.26371993449525,0,0,0,2.65973026912313,4.62733922721683,0,0,0,0,0,0,0,0,0,0,0,0,2.46594492559597,1.88857871733158,0,0,0,0,0,0,0,0,2.67272948343797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78018971226883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0512516997237,0,0,2.95545356104674,0,0,0,0,0,0,0,0,0,0,0,0,1.9881789689115,5.61978735474555,0,0
"OTU_784",0,0,0,0,0,2.26371993449525,0,0,0,0,0,0,0,0,0,0,0,0,2.57896874452671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86317540932584,0,0,0,0,0,0,0,2.14174970538801,0,1.0146467759644,0,1.37426423537462,0,0,0,1.86059694333458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34126981718837,0,2.52654581449584,0,0,0,2.7042614290935,0,0,0,0,0,0,0,0,0,0,2.95545356104674,0,2.24012952607853,1.42411679318971,0,0,2.17866265563319,0,0,0,0,0,0,0,0,0,0
"OTU_1578",0,0,0,0,0,2.26371993449525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99783865871053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01418161554093,0,0,0,0,0,0,0,0,0,0,2.39377837990704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1162",0,0,0,0,0,2.26371993449525,0,0,2.6154645891185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88857871733158,0,0,2.13416523832471,0,0,0,0,0,0,0,0,0,1.71965570904613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84130225398095,0,0,0,0,0,1.50843800856116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70594736231395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1353",0,0,0,0,0,2.26371993449525,0,0,0,0,0,0,0,0,0,0,0,2.30817712462755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18263605319187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62449086490779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_857",0,0,0,0,0,2.26371993449525,0,0,0,0,0,0,0,2.29462074889163,0,0,0,4.07127156493146,0,0,1.61041096997008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3476598600288,3.33892938140502,0,0,0,0,2.07922669115058,0,0,0,0,0,0,0,0,0,0,0,2.6575793040287,0,0,0,0,0,0,1.4797007398546,0,0,2.95545356104674,0,1.86059694333458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60563470385165,0,0,1.08479647341909,0,0,0,2.62792129042715,0,0,0,0,0,0,0
"OTU_1884",0,0,0,0,0,3.10510187997459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_463",0,0,0,0,0,3.63306428279956,0,2.37897783590632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89243139287548,0,0,0,0,0,0,0,0,3.94701870831383,0,0,0,0,0,0,0,0,3.19848772596331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93839967758287,2.98122279296937,2.95545356104674,3.9302655932968,0,0,2.4447848426729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70594736231395,4.20570583820715,0,0,1.54384664693366,0,0,0,0,0,0,5.00353975166926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_516",0,0,0,0,0,2.26371993449525,0,0,4.73557772004197,0,0,0,0,0,0,0,0,2.30817712462755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70594736231395,0,0,0,0,0,4.23216910585051,0,2.2088881569867,0,0,0,0,0,2.93859945533586,0,0,0,0,0,5.01637658002559,0,0,0,0,0,0,0,0,0,0,0,3.88685284237198,0,0,0,0,4.12792348013235,0,0,0,0,0,0,0,0,0,0,0,3.51994494095447,3.04990140413507,0,0,0,0,1.34126981718837,0,0,0,0,0,0,0,0,0,0,3.99073518594831,0,0,0,0,0,0,0,2.71953222571551,0,0,0,0,0,5.87415945150876,0,0,0,0,0,0,0,0
"OTU_267",0,0,0,0,0,0,3.82353484911304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63558857379113,0,0,0,8.52840467458985,6.25252765458004,0,0,5.28224303137893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50623305940552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1949",0,0,0,0,0,0,3.82353484911304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81772660613004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7042614290935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_494",0,0,0,0,0,0,4.58654353654064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8116422804607,5.8696558830139,4.31884797146191,0,0,0,3.39558513661267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1297",0,0,0,0,0,0,4.124937546669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45851416548022,0,0,0,0,0,0,0,0,2.82355115047563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1258",0,0,0,0,0,0,2.10080064078749,3.76606950699462,0,0,0,0,0,2.29462074889163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18263605319187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94753258010587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1215",0,0,0,0,0,0,2.92199748799873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0406686297714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69695193703081,0,1.67490462603396,0,0,0,0,0,0,0,0,0
"OTU_810",0,0,0,0,0,0,2.92199748799873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03129613048954,0,0,0,0,0,0,0,0,3.46506568609793
"OTU_1243",0,0,0,0,0,0,2.10080064078749,0,0,0,0,0,0,0,3.07480383893417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1810",0,0,0,0,0,0,2.10080064078749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75742969672592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_585",0,0,0,0,0,0,5.74501082272223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59458824819444,0,0,0,0,0,0,0,0,0,0,0,4.09212673014256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12047160335188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9265576290646,0,0,5.52765344446455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_816",0,0,0,0,0,0,2.10080064078749,0,0,0,0,0,2.29462074889163,0,0,0,0,0,0,0,0,0,0,0,0,1.91459632461682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57639657670675,0,0,1.50843800856116,0,2.6154645891185,2.14174970538801,1.81772660613004,2.02191477642844,0,0,0,0,0,0,0,0,0,0,2.29911821197928,0,0,2.66620975975427,0,0,0,2.4395643012756,0,0,0,0,0,1.45691162665878,0,0,0,0,0,0,0,3.02553509210714,0,2.69698659214263,0,1.2505434616506,0,0,0,0,0,0,0,0,2.75427319726133,0,0,0,3.07874466636533,0,0,0,0,0,0,0,2.18462919421995,0,0,2.79383723760097,0,2.5077946401987,0
"OTU_1385",0,0,0,0,0,0,5.21661823689036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_157",0,0,0,0,0,0,5.21661823689036,0,0,0,0,0,0,0,0,0,0,6.32285442962057,0,6.81763914543594,0,0,11.1505859682112,5.53134617342607,0,6.01595938476386,3.02553509210714,2.95970729405197,5.61188621989225,0,0,0,0,0,0,1.45851416548022,0,4.43577537846254,0,0,0,0,0,5.52324123599681,0,0,0,0,4.23216910585051,0,0,1.91459632461682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6092918300829,6.41072628726064,0,0,4.62343664853579,0,0,0,0,0,3.36489813385292,0,0,0,0,3.31933409651237,0,6.15895388362131,0,0,0,0,0,0,0,3.71544559679332,0,0,0,0,4.38809654486779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22959927365109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
